Circuit,County,DivisionOfCourt,TypeOfCase,TypeOfDisposition,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
18,Seminole,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Other,1,0,0,1,0,0,0,0,0,0,2,94,134,33,108,938,467,271,13,108,77,207,70,212,120,174,83,27
18,Seminole,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Plea,0,0,0,0,2,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Convicted,0,0,0,0,4,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Acquitted/Dismissed,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,County Ordinances,Before Trial - No File,0,0,1,6,24,5,2,3,1,1,1,3,4,0,2,4,3,6,9,16,6,5,2,6,10,2,6,1
18,Seminole,County Criminal,County Ordinances,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,County Ordinances,Before Trial - Dismissed,0,0,4,11,7,5,2,1,2,1,1,2,16,2,1,3,2,3,5,9,0,7,5,8,4,10,1,0
18,Seminole,County Criminal,County Ordinances,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,5,0,0,0,0
18,Seminole,County Criminal,County Ordinances,Before Trial - Plea,0,1,1,22,30,28,21,32,5,20,61,4,24,34,9,9,16,14,6,22,34,67,42,89,110,55,40,20
18,Seminole,County Criminal,County Ordinances,Before Trial - Other,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,3,13,1,0,0,5,35,18,10,24,8,23,4
18,Seminole,County Criminal,County Ordinances,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,County Ordinances,After Trial - Non Jury Plea,0,0,0,1,6,63,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,County Ordinances,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,County Ordinances,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,County Ordinances,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,County Ordinances,After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,Before Trial - No File,0,1,3,6,130,45,26,3,11,1,3,8,9,0,5,15,9,12,15,4,2,1,2,5,0,0,0,2
18,Seminole,County Criminal,Municipal Ordinances,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,Before Trial - Dismissed,0,1,4,4,14,6,17,6,4,3,5,2,4,6,2,2,5,8,4,4,1,1,3,4,0,0,1,1
18,Seminole,County Criminal,Municipal Ordinances,Before Trial - Transferred,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,Before Trial - Plea,6,3,47,58,28,38,43,52,34,22,30,61,67,20,28,25,26,37,27,43,8,32,67,89,7,12,4,15
18,Seminole,County Criminal,Municipal Ordinances,Before Trial - Other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,1,0,1,3,2,2,2,3,2
18,Seminole,County Criminal,Municipal Ordinances,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,After Trial - Non Jury Plea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,After Trial - Non Jury Convicted,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Criminal,Municipal Ordinances,After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Civil,"Small Claims (up to $5,000)","Dismissed, Settled or Disposed Before Hearing",446,1239,413,677,622,655,566,463,558,435,497,677,572,543,613,758,820,1002,2986,2537,2785,3468,3332,3164,2131,1991,2758,1839
18,Seminole,County Civil,"Small Claims (up to $5,000)","Dismissed, Settled or Disposed After Hearing",459,684,1293,1277,930,796,514,460,318,345,486,626,773,673,1031,1450,1324,2605,269,187,120,120,121,123,112,134,49,116
18,Seminole,County Civil,"Small Claims (up to $5,000)",By Default,649,679,773,815,820,782,698,514,539,472,486,660,582,472,514,623,678,849,793,715,682,899,989,805,594,422,414,403
18,Seminole,County Civil,"Small Claims (up to $5,000)",By Judge,155,211,196,210,203,343,474,572,450,550,480,580,478,492,603,656,856,791,419,506,511,651,822,765,594,411,318,239
18,Seminole,County Civil,"Small Claims (up to $5,000)",Non Jury Trial,231,271,206,197,261,281,203,126,72,90,86,102,95,64,53,68,84,76,67,68,59,49,64,62,42,52,35,45
18,Seminole,County Civil,"Small Claims (up to $5,000)",Jury Trial,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0
18,Seminole,County Civil,"Small Claims (up to $5,000)",Other,96,176,92,77,82,61,60,50,39,46,56,103,117,99,76,110,139,171,133,194,210,174,184,139,131,102,88,70
18,Seminole,County Civil,"Civil ($5,001 to $15,000)","Dismissed, Settled or Disposed Before Hearing",81,367,192,237,147,261,426,439,511,461,465,410,395,376,639,566,673,689,874,589,777,880,767,847,849,778,1094,1201
18,Seminole,County Civil,"Civil ($5,001 to $15,000)","Dismissed, Settled or Disposed After Hearing",23,40,60,77,173,89,88,110,152,220,265,366,294,273,350,391,498,490,149,51,65,90,109,111,88,56,70,95
18,Seminole,County Civil,"Civil ($5,001 to $15,000)",By Default,164,154,203,265,269,375,577,389,421,500,460,318,264,281,365,380,431,422,456,419,403,430,704,747,784,562,459,376
18,Seminole,County Civil,"Civil ($5,001 to $15,000)",By Judge,50,76,106,94,121,237,271,317,322,288,347,288,291,228,293,276,322,312,302,317,353,371,420,487,526,540,372,399
18,Seminole,County Civil,"Civil ($5,001 to $15,000)",Non Jury Trial,26,25,11,10,22,54,53,31,17,7,10,9,10,14,17,11,15,5,12,6,5,1,11,10,5,5,3,2
18,Seminole,County Civil,"Civil ($5,001 to $15,000)",Jury Trial,1,0,0,1,0,0,0,0,0,1,0,0,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0
18,Seminole,County Civil,"Civil ($5,001 to $15,000)",Other,31,46,24,35,50,83,95,75,93,120,127,91,102,88,104,98,112,135,119,142,74,89,114,156,229,193,135,85
18,Seminole,County Civil,Replevins,"Dismissed, Settled or Disposed Before Hearing",13,36,13,26,15,21,10,17,25,21,42,28,22,24,18,14,25,32,58,37,38,40,41,47,35,42,31,47
18,Seminole,County Civil,Replevins,"Dismissed, Settled or Disposed After Hearing",7,19,25,45,33,34,35,23,15,28,36,36,39,32,44,33,30,35,4,0,4,6,5,4,5,0,0,6
18,Seminole,County Civil,Replevins,By Default,5,20,18,17,12,9,14,5,13,32,18,17,8,14,8,6,11,13,16,6,8,8,13,20,8,7,21,3
18,Seminole,County Civil,Replevins,By Judge,16,18,10,8,7,15,26,35,18,26,23,18,12,15,32,21,18,18,13,3,1,13,3,9,9,4,5,4
18,Seminole,County Civil,Replevins,Non Jury Trial,5,3,2,3,3,3,4,3,4,1,6,4,0,0,1,3,2,2,4,5,0,0,0,1,0,0,0,1
18,Seminole,County Civil,Replevins,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Civil,Replevins,Other,2,2,1,1,1,1,3,1,5,2,2,0,2,5,2,4,2,3,0,0,0,0,4,0,0,0,2,0
18,Seminole,County Civil,Evictions,"Dismissed, Settled or Disposed Before Hearing",241,1017,836,924,307,722,843,1046,1034,1103,705,758,768,558,600,598,584,800,1274,931,1354,1457,1087,947,760,453,682,1044
18,Seminole,County Civil,Evictions,"Dismissed, Settled or Disposed After Hearing",30,42,278,109,525,200,49,51,90,291,338,330,383,395,624,393,491,532,102,85,84,82,70,69,47,20,34,45
18,Seminole,County Civil,Evictions,By Default,401,510,729,1063,932,1016,969,1054,1141,1357,1373,1250,1005,938,1182,1215,1348,1669,2042,1171,1624,2425,2062,1886,1842,1622,1861,2178
18,Seminole,County Civil,Evictions,By Judge,115,168,180,204,252,218,299,246,247,381,258,214,317,223,229,227,228,239,198,128,154,277,210,170,138,113,133,179
18,Seminole,County Civil,Evictions,Non Jury Trial,25,37,16,15,24,17,23,7,7,3,5,9,5,6,11,7,4,7,3,1,3,3,3,0,31,32,41,23
18,Seminole,County Civil,Evictions,Jury Trial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Civil,Evictions,Other,48,16,20,5,15,7,3,9,10,5,10,16,12,11,8,11,13,9,9,17,5,8,2,6,3,9,5,10
18,Seminole,County Civil,Other Civil (non-monetary),"Dismissed, Settled or Disposed Before Hearing",2,0,1,0,1,2,3,2,1,4,2,2,2,1,4,1,0,5,12,6,24,12,3,12,10,1,9,9
18,Seminole,County Civil,Other Civil (non-monetary),"Dismissed, Settled or Disposed After Hearing",1,2,1,4,0,0,2,0,1,2,4,1,5,5,5,2,2,5,1,1,7,0,4,8,4,5,1,1
18,Seminole,County Civil,Other Civil (non-monetary),By Default,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,1,1,2,2,0,3,0,3,1
18,Seminole,County Civil,Other Civil (non-monetary),By Judge,12,9,7,3,1,2,3,1,0,1,0,1,2,3,2,4,5,3,5,2,7,5,9,4,6,2,3,3
18,Seminole,County Civil,Other Civil (non-monetary),Non Jury Trial,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18,Seminole,County Civil,Other Civil (non-monetary),Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Seminole,County Civil,Other Civil (non-monetary),Other,0,3,0,0,0,3,0,0,0,0,0,2,1,1,0,1,1,1,1,1,0,2,2,1,0,0,1,0
18,Seminole,Traffic,Civil Traffic Infractions,After Hearing by Judge,6404,9891,7752,6167,9575,11727,11869,10466,9325,17400,17543,16975,19011,22228,19590,19428,18775,19023,21006,26264,24601,22859,32068,35637,39727,36223,33951,38535
18,Seminole,Traffic,Civil Traffic Infractions,After Hearing by Hearing Officer,0,0,0,0,0,0,0,0,0,0,17,14,56,39,20,26,13,0,6,6,12,6,0,0,0,0,0,0
18,Seminole,Traffic,DUI,By Judge,836,636,594,677,1210,1156,701,468,267,257,308,501,110,880,992,976,1127,827,818,783,472,511,667,689,695,697,660,442
18,Seminole,Traffic,DUI,Jury Trial,46,36,32,16,10,23,21,13,10,17,13,12,0,31,19,17,24,20,24,34,36,36,18,0,0,0,0,0
18,Seminole,Traffic,DUI,Non Jury Trial,1,0,1,1,1,1,5,50,33,78,73,166,11,127,26,30,3,0,1,0,0,1,0,0,0,0,0,0
18,Seminole,Traffic,DUI,Other,43,44,40,36,74,47,43,33,16,17,39,28,31,35,38,53,64,131,165,189,177,129,79,94,80,101,72,47
18,Seminole,Traffic,Non DUI Criminal Traffic,By Judge,11254,5250,5201,5855,6238,6477,6180,4858,3929,2927,3712,3511,3256,3870,5150,4848,4955,4321,4328,4559,5445,4794,5708,5130,5149,4885,4803,3259
18,Seminole,Traffic,Non DUI Criminal Traffic,Jury Trial,11,5,4,2,1,12,5,2,4,8,0,4,5,13,1,6,5,3,1,0,0,0,0,0,0,0,0,0
18,Seminole,Traffic,Non DUI Criminal Traffic,Non Jury Trial,5,1,2,11,20,14,13,320,723,1178,863,769,318,467,165,182,48,18,1,8,0,1,2,0,0,0,0,0
18,Seminole,Traffic,Non DUI Criminal Traffic,Other,4785,2280,2218,2078,1933,2517,2421,2379,2424,2179,2675,2229,2080,1976,1151,1528,1212,1002,1464,1838,1674,1501,1796,1496,1464,1361,1240,905
19,Indian River,Circuit Criminal,Capital Murder,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,Before Trial - Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
19,Indian River,Circuit Criminal,Capital Murder,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,Before Trial - Plea,3,4,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,Before Trial - Other,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,After Trial - Jury Acquitted/Dismissed,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,After Trial - Jury Plea,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Capital Murder,After Trial - Jury Convicted,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,0,2
19,Indian River,Circuit Criminal,Non Capital Murder,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Non Capital Murder,Before Trial - Dismissed,0,0,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0
19,Indian River,Circuit Criminal,Non Capital Murder,Before Trial - Transferred,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Non Capital Murder,Before Trial - Plea,1,4,0,4,6,2,3,3,6,11,6,8,2,5,2,1,2,2,1,1,2,2,2,5,0,3,5,3
19,Indian River,Circuit Criminal,Non Capital Murder,Before Trial - Other,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
19,Indian River,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Convicted,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Non Capital Murder,After Trial - Jury Acquitted/Dismissed,0,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0
19,Indian River,Circuit Criminal,Non Capital Murder,After Trial - Jury Plea,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Non Capital Murder,After Trial - Jury Convicted,2,0,0,2,0,0,0,2,0,4,4,2,0,3,0,0,0,0,0,0,0,2,1,3,2,0,1,4
19,Indian River,Circuit Criminal,Sexual Offenses,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Sexual Offenses,Before Trial - Dismissed,0,0,0,3,2,0,5,2,10,10,2,4,8,3,11,1,3,1,3,1,1,5,2,3,3,0,0,1
19,Indian River,Circuit Criminal,Sexual Offenses,Before Trial - Transferred,0,0,1,8,1,0,0,0,0,2,2,2,4,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Sexual Offenses,Before Trial - Plea,7,11,11,13,18,16,13,14,28,26,16,26,34,37,38,12,16,16,17,26,13,12,14,9,14,10,8,19
19,Indian River,Circuit Criminal,Sexual Offenses,Before Trial - Other,3,9,9,2,0,0,0,1,0,6,2,0,2,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
19,Indian River,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,Indian River,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Sexual Offenses,After Trial - Jury Acquitted/Dismissed,2,0,0,1,1,1,0,2,2,0,2,2,4,4,0,0,0,0,0,1,0,1,2,2,3,1,0,1
19,Indian River,Circuit Criminal,Sexual Offenses,After Trial - Jury Plea,0,0,0,2,0,5,1,2,2,0,0,2,0,2,0,1,0,1,1,1,2,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Sexual Offenses,After Trial - Jury Convicted,1,1,0,0,1,1,1,1,6,6,6,2,0,0,0,1,0,0,1,1,3,5,3,2,3,2,0,1
19,Indian River,Circuit Criminal,Robbery,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Robbery,Before Trial - Dismissed,0,0,0,3,4,2,2,5,4,0,8,8,0,2,5,3,2,3,1,2,1,3,3,5,1,1,3,0
19,Indian River,Circuit Criminal,Robbery,Before Trial - Transferred,0,5,0,3,0,0,1,3,0,2,2,2,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Robbery,Before Trial - Plea,14,6,16,26,16,24,21,20,12,36,34,30,11,44,18,21,16,7,12,11,16,7,17,17,17,10,10,7
19,Indian River,Circuit Criminal,Robbery,Before Trial - Other,11,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0
19,Indian River,Circuit Criminal,Robbery,After Trial - Non Jury Acquitted/Dismissed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Robbery,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Robbery,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Robbery,After Trial - Jury Acquitted/Dismissed,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,1
19,Indian River,Circuit Criminal,Robbery,After Trial - Jury Plea,0,0,0,3,2,1,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Robbery,After Trial - Jury Convicted,0,0,0,0,3,1,2,0,0,0,4,0,0,0,0,0,0,0,2,0,1,2,1,1,2,1,2,1
19,Indian River,Circuit Criminal,Other Crimes Against Person,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Other Crimes Against Person,Before Trial - Dismissed,0,0,1,20,11,11,19,22,29,34,28,42,59,42,53,25,10,12,25,23,30,24,27,32,22,17,20,30
19,Indian River,Circuit Criminal,Other Crimes Against Person,Before Trial - Transferred,1,5,5,10,6,0,3,23,58,64,84,56,63,42,54,33,24,19,11,5,6,1,2,2,0,1,0,6
19,Indian River,Circuit Criminal,Other Crimes Against Person,Before Trial - Plea,26,50,50,68,48,51,49,73,105,161,144,142,254,299,279,212,238,102,91,99,91,113,86,131,132,99,66,105
19,Indian River,Circuit Criminal,Other Crimes Against Person,Before Trial - Other,78,52,48,1,0,0,0,0,0,0,2,2,0,5,2,1,0,3,2,1,3,1,4,2,8,5,1,6
19,Indian River,Circuit Criminal,Other Crimes Against Person,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Other Crimes Against Person,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Other Crimes Against Person,After Trial - Non Jury Convicted,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
19,Indian River,Circuit Criminal,Other Crimes Against Person,After Trial - Jury Acquitted/Dismissed,1,0,0,2,2,4,0,4,10,4,0,0,0,4,0,0,0,0,1,0,1,4,3,0,3,3,0,1
19,Indian River,Circuit Criminal,Other Crimes Against Person,After Trial - Jury Plea,0,0,0,4,0,6,2,2,2,6,0,6,4,0,0,3,1,1,3,0,1,0,0,0,0,0,0,1
19,Indian River,Circuit Criminal,Other Crimes Against Person,After Trial - Jury Convicted,3,4,3,0,7,2,3,17,4,0,2,2,2,0,0,1,0,1,3,3,4,1,5,11,4,3,1,5
19,Indian River,Circuit Criminal,Burglary,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Burglary,Before Trial - Dismissed,1,0,0,19,14,12,7,13,24,8,11,14,23,25,9,12,14,4,8,10,6,7,12,12,9,2,6,5
19,Indian River,Circuit Criminal,Burglary,Before Trial - Transferred,0,0,0,3,3,0,0,3,20,24,22,20,22,23,18,13,23,8,7,0,3,0,0,0,0,0,0,6
19,Indian River,Circuit Criminal,Burglary,Before Trial - Plea,6,0,0,96,74,88,86,99,122,148,124,130,167,117,104,24,63,60,73,58,90,66,68,94,96,110,56,126
19,Indian River,Circuit Criminal,Burglary,Before Trial - Other,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,3,3,0,0,1
19,Indian River,Circuit Criminal,Burglary,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Burglary,After Trial - Non Jury Plea,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
19,Indian River,Circuit Criminal,Burglary,After Trial - Non Jury Convicted,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,Indian River,Circuit Criminal,Burglary,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,1,0,1,4,4,0,0,6,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0
19,Indian River,Circuit Criminal,Burglary,After Trial - Jury Plea,0,0,0,4,1,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,Burglary,After Trial - Jury Convicted,2,2,1,2,6,3,2,3,6,2,0,6,0,1,0,1,0,0,1,1,2,3,4,4,4,2,0,2
19,Indian River,Circuit Criminal,"Theft, Forgery, Fraud",Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Indian River,Circuit Criminal,"Theft, Forgery, Fraud",Before Trial - Dismissed,0,0,1,44,38,28,25,14,31,54,28,56,74,34,30,27,17,9,24,36,39,23,31,38,24,11,6,31
19,Indian River,Circuit Criminal,"Theft, Forgery, Fraud",Before Trial - Transferred,1,19,14,9,2,0,2,13,8,12,24,22,34,23,18,20,11,9,3,2,4,0,2,1,0,1,1,2
19,Indian River,Circuit Criminal,"Theft, Forgery, Fraud",Before Trial - Plea,117,101,104,129,119,166,115,144,238,310,315,228,425,369,418,315,362,202,230,256,278,231,246,333,338,284,256,277
19,Indian River,Circuit Criminal,"Theft, Forgery, Fraud",Before Trial - Other,72,90,95,9,0,0,0,0,0,0,2,0,2,4,7,14,3,5,0,2,3,2,1,2,7,2,3,5
19,Indian River,Circuit Criminal,"Theft, Forgery, Fraud",After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
